1118.388	1126.048
1141.119	1148.881
1165.035	1172.934
1189.849	1197.904
1215.600	1224.044
1242.689	1251.132
1270.927	1279.643
1300.410	1309.341
1331.362	1340.358
1126.573	1133.648
1149.564	1156.840
1173.520	1181.058
1198.488	1206.201
1224.533	1232.455
1251.739	1259.876
1280.169	1288.330
1309.866	1318.260
1341.069	1349.598
1134.281	1141.364
1157.484	1164.458
1181.566	1188.754
1206.733	1214.140
1232.998	1240.415
1260.285	1267.943
1289.043	1296.643
1319.012	1326.851
1350.202	1358.193
