1122.203	1129.733
1145.118	1152.775
1168.981	1176.919
1193.786	1201.865
1219.823	1227.984
1246.924	1255.267
1275.336	1283.857
1304.799	1313.585
1335.842	1344.784
1130.251	1137.475
1153.278	1160.661
1177.379	1184.875
1202.442	1210.058
1228.572	1236.301
1255.813	1263.796
1284.389	1292.473
1314.196	1322.484
1345.367	1353.894
1137.915	1144.753
1161.178	1168.104
1185.376	1192.461
1210.596	1217.738
1236.917	1244.200
1264.423	1271.853
1293.006	1300.746
1323.148	1330.939
