2023.800	2036.639
2098.791	2112.284
2179.404	2193.348
2266.747	2281.077
2361.120	2376.231
2463.627	2479.224
1967.381	1979.156
2037.700	2049.994
2113.019	2125.877
2194.305	2207.550
2282.086	2295.849
2377.081	2391.434
2480.491	2495.470
1980.057	1991.158
2050.700	2062.358
2126.855	2138.694
2208.497	2220.674
2296.954	2309.458
2392.525	2405.613
