1438.595	1448.379
1476.602	1486.481
1516.420	1526.687
1558.671	1569.075
1603.183	1613.900
1650.364	1661.305
1700.222	1711.632
1753.296	1765.064
1448.975	1458.244
1487.241	1496.526
1527.399	1537.140
1569.847	1579.777
1614.626	1624.895
1662.238	1672.636
1712.587	1723.266
1766.003	1777.115
1458.838	1467.545
1497.297	1506.193
1537.756	1546.877
1580.479	1589.943
1625.722	1635.300
1673.393	1683.149
1724.057	1734.058
1777.836	1788.122
