1445.904	1455.301
1483.913	1493.747
1524.077	1534.068
1566.406	1576.675
1611.193	1621.717
1658.543	1669.404
1708.768	1719.973
1762.107	1773.836
1455.977	1465.070
1494.414	1503.625
1534.754	1544.295
1577.486	1587.292
1622.441	1632.487
1670.163	1680.479
1720.768	1731.371
1774.439	1785.417
1465.691	1474.397
1504.209	1512.992
1545.018	1553.941
1587.821	1596.987
1633.182	1642.722
1681.313	1690.880
1732.147	1741.938
1786.361	1796.431
